12800000,12812000,12812077,"Bgy. No. 39, Santa Rosa",Bgy,None,R,789
12800000,12812000,12812078,"Bgy. No. 14, Santo Tomas (Pob.)",Bgy,None,U,1147
12800000,12812000,12812079,"Bgy. No. 29, Santo Tomas (Pob.)",Bgy,None,R,1330
12800000,12812000,12812080,"Bgy. No. 30-A, Suyo",Bgy,None,R,762
12800000,12812000,12812081,"Bgy. No. 31, Talingaan",Bgy,None,R,1616
12800000,12812000,12812082,"Bgy. No. 45, Tangid",Bgy,None,R,997
12800000,12812000,12812083,"Bgy. No. 55-C, Vira",Bgy,None,R,1377
12800000,12812000,12812084,"Bgy. No. 44, Zamboanga",Bgy,None,R,1331
12800000,12813000,12813001,Pacifico (Agunit),Bgy,None,R,1755
12800000,12813000,12813003,Imelda (Capariaan),Bgy,None,R,865
12800000,12813000,12813004,Elizabeth (Culao),Bgy,None,R,1288
12800000,12813000,12813005,Daquioag,Bgy,None,R,1726
12800000,12813000,12813006,Escoda,Bgy,None,R,2068
12800000,12813000,12813007,Ferdinand,Bgy,None,R,945
12800000,12813000,12813008,Fortuna,Bgy,None,R,1127
12800000,12813000,12813009,Lydia (Pob.),Bgy,None,R,2270
12800000,12813000,12813010,Mabuti,Bgy,None,R,1122
12800000,12813000,12813011,Valdez (Biding),Bgy,None,R,1096
12800000,12813000,12813012,Tabucbuc (Ragas),Bgy,None,R,1716
12800000,12813000,12813013,Santiago,Bgy,None,R,1410
12800000,12813000,12813014,Cacafean,Bgy,None,R,389
12800000,12814000,12814001,Acnam,Bgy,None,R,609
12800000,12814000,12814002,Barangobong,Bgy,None,R,370
12800000,12814000,12814003,Barikir,Bgy,None,R,527
12800000,12814000,12814004,Bugayong,Bgy,None,R,723
12800000,12814000,12814005,Cabittauran,Bgy,None,R,1000
12800000,12814000,12814006,Caray,Bgy,None,R,763
12800000,12814000,12814007,Garnaden,Bgy,None,R,616
12800000,12814000,12814008,Naguillan (Pagpag-ong),Bgy,None,R,888
12800000,12814000,12814009,Poblacion,Bgy,None,R,2196
12800000,12814000,12814010,Santo Ni�o,Bgy,None,R,962
12800000,12814000,12814011,Uguis,Bgy,None,R,852
12800000,12815000,12815001,Aggasi,Bgy,None,R,667
12800000,12815000,12815003,Baduang,Bgy,None,R,1103
12800000,12815000,12815004,Balaoi,Bgy,None,R,1934
12800000,12815000,12815005,Burayoc,Bgy,None,R,1509
12800000,12815000,12815006,Caunayan,Bgy,None,R,1382
12800000,12815000,12815007,Dampig,Bgy,None,R,1015
12800000,12815000,12815008,Ligaya,Bgy,None,R,997
12800000,12815000,12815010,Pancian,Bgy,None,R,2205
12800000,12815000,12815011,Pasaleng,Bgy,None,R,1727
12800000,12815000,12815012,Poblacion 1,Bgy,None,R,2536
12800000,12815000,12815013,Poblacion 2,Bgy,None,R,2942
12800000,12815000,12815014,Saguigui,Bgy,None,R,872
12800000,12815000,12815015,Saud,Bgy,None,R,1551
12800000,12815000,12815016,Subec,Bgy,None,R,1557
12800000,12815000,12815017,Tarrag,Bgy,None,R,934
12800000,12815000,12815018,Caparispisan,Bgy,None,R,839
12800000,12816000,12816001,Bacsil,Bgy,None,R,665
12800000,12816000,12816002,Cabagoan,Bgy,None,R,547
12800000,12816000,12816003,Cabangaran,Bgy,None,R,407
12800000,12816000,12816004,Callaguip,Bgy,None,R,1970
12800000,12816000,12816005,Cayubog,Bgy,None,R,508
12800000,12816000,12816006,Dolores,Bgy,None,R,514
12800000,12816000,12816007,Laoa,Bgy,None,R,344
12800000,12816000,12816008,Masintoc,Bgy,None,R,631
12800000,12816000,12816009,Monte,Bgy,None,R,693
12800000,12816000,12816010,Mumulaan,Bgy,None,R,768
12800000,12816000,12816011,Nagbacalan,Bgy,None,R,3008
12800000,12816000,12816012,Nalasin,Bgy,None,R,1286
12800000,12816000,12816013,Nanguyudan,Bgy,None,R,669
12800000,12816000,12816014,Oaig-Upay-Abulao,Bgy,None,R,641
12800000,12816000,12816015,Pambaran,Bgy,None,R,237
12800000,12816000,12816016,Pannaratan (Pob.),Bgy,None,R,236
12800000,12816000,12816017,Paratong,Bgy,None,R,1118
12800000,12816000,12816018,Pasil,Bgy,None,R,1031
12800000,12816000,12816019,Salbang (Pob.),Bgy,None,R,689
12800000,12816000,12816020,San Agustin,Bgy,None,R,1008
12800000,12816000,12816021,San Blas (Pob.),Bgy,None,R,249
12800000,12816000,12816022,San Juan,Bgy,None,R,267
12800000,12816000,12816025,San Pedro,Bgy,None,R,647
12800000,12816000,12816028,San Roque (Pob.),Bgy,None,R,1195
12800000,12816000,12816029,Sangladan Pob. (Nalbuan),Bgy,None,R,427
12800000,12816000,12816030,Santa Rita (Pob.),Bgy,None,R,706
12800000,12816000,12816031,Sideg,Bgy,None,R,459
12800000,12816000,12816032,Suba,Bgy,None,R,1579
12800000,12816000,12816033,Sungadan,Bgy,None,R,1309
12800000,12816000,12816034,Surgui,Bgy,None,R,794
12800000,12816000,12816035,Veronica,Bgy,None,R,264
12800000,12817000,12817001,Batuli,Bgy,None,R,376
12800000,12817000,12817002,Binsang,Bgy,None,R,862
12800000,12817000,12817003,Nalvo (Cababaan-Nalvo),Bgy,None,R,522
12800000,12817000,12817004,Caruan,Bgy,None,R,1275
12800000,12817000,12817005,Carusikis,Bgy,None,R,776
12800000,12817000,12817006,Carusipan,Bgy,None,R,480
12800000,12817000,12817007,Dadaeman,Bgy,None,R,340
12800000,12817000,12817008,Darupidip,Bgy,None,R,306
12800000,12817000,12817009,Davila,Bgy,None,R,4123
12800000,12817000,12817010,Dilanis,Bgy,None,R,402
12800000,12817000,12817011,Dilavo,Bgy,None,R,574
12800000,12817000,12817012,Estancia,Bgy,None,R,1024
12800000,12817000,12817014,Naglicuan,Bgy,None,R,1642
12800000,12817000,12817015,Nagsanga,Bgy,None,R,1293
12800000,12817000,12817016,Ngabangab,Bgy,None,R,726
12800000,12817000,12817017,Pangil,Bgy,None,R,430
12800000,12817000,12817018,Poblacion 1,Bgy,None,R,1175
12800000,12817000,12817019,Poblacion 2,Bgy,None,R,1919
12800000,12817000,12817020,Poblacion 3,Bgy,None,R,1035
12800000,12817000,12817021,Poblacion 4,Bgy,None,R,1412
12800000,12817000,12817022,Pragata (Pragata-Bungro),Bgy,None,R,520
12800000,12817000,12817023,Puyupuyan,Bgy,None,R,798
12800000,12817000,12817024,Sulongan,Bgy,None,R,442
12800000,12817000,12817025,Salpad,Bgy,None,R,586
12800000,12817000,12817026,San Juan,Bgy,None,R,1475
12800000,12817000,12817027,Santa Catalina,Bgy,None,R,917
12800000,12817000,12817028,Santa Matilde,Bgy,None,R,406
12800000,12817000,12817029,Sapat,Bgy,None,R,62
12800000,12817000,12817030,Sulbec,Bgy,None,R,816
12800000,12817000,12817031,Surong,Bgy,None,R,334
